date,precipitation_sum,precipitation_hours,temperature_2m_max,temperature_2m_min,wind_speed_10m_max,et0_fao_evapotranspiration,river_discharge,location,state,latitude,longitude,flood_site,flood_occurred,rain_3d_sum,rain_7d_sum,rain_14d_sum,discharge_lag1,discharge_lag3,temp_range
2021-02-01,0.0,0.0,30.2,15.3,11.0,5.89,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.06,0.08,14.899999999999999
2021-02-02,0.0,0.0,31.3,16.0,10.9,6.34,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.08,15.3
2021-02-03,0.0,0.0,29.9,15.8,13.8,6.97,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.06,14.099999999999998
2021-02-04,0.0,0.0,29.0,15.9,16.4,6.99,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,13.1
2021-02-05,0.0,0.0,29.3,16.1,15.5,6.76,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,13.2
2021-02-06,0.0,0.0,28.9,15.6,15.6,6.39,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,13.299999999999999
2021-02-07,0.0,0.0,29.8,13.8,10.8,6.12,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,16.0
2021-02-08,0.0,0.0,30.9,12.5,11.2,6.15,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,18.4
2021-02-09,0.0,0.0,32.2,15.2,13.0,6.57,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,17.000000000000004
2021-02-10,0.0,0.0,31.8,16.0,14.7,6.89,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,15.8
2021-02-11,0.0,0.0,32.0,15.8,15.3,7.11,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,16.2
2021-02-12,0.0,0.0,31.9,15.5,13.4,6.79,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,16.4
2021-02-13,0.0,0.0,32.2,13.9,10.9,6.38,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,18.300000000000004
2021-02-14,0.0,0.0,32.8,16.5,13.5,6.62,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,16.299999999999997
2021-02-15,0.0,0.0,32.8,17.2,15.8,7.44,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,15.599999999999998
2021-02-16,0.0,0.0,32.2,18.2,20.5,8.57,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,14.000000000000004
2021-02-17,0.0,0.0,26.8,17.6,22.1,7.84,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,9.2
2021-02-18,0.0,0.0,24.1,13.6,19.3,6.85,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,10.500000000000002
2021-02-19,0.0,0.0,24.6,12.2,16.9,6.62,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,12.400000000000002
2021-02-20,0.0,0.0,26.3,12.4,14.8,6.38,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,13.9
2021-02-21,0.0,0.0,27.5,13.5,14.2,6.54,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,14.0
2021-02-22,0.0,0.0,28.9,14.3,16.8,7.07,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,14.599999999999998
2021-02-23,0.0,0.0,29.2,14.8,16.1,6.9,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,14.399999999999999
2021-02-24,0.0,0.0,29.7,16.0,14.9,6.85,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,13.7
2021-02-25,0.0,0.0,30.0,15.8,12.8,6.61,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,14.2
2021-02-26,0.0,0.0,30.9,16.2,10.9,6.35,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,14.7
2021-02-27,0.0,0.0,32.0,17.5,13.4,7.04,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,14.5
2021-02-28,0.0,0.0,32.4,17.5,15.6,7.89,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,14.899999999999999
2021-03-01,0.0,0.0,33.5,18.3,16.8,7.99,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,15.2
2021-03-02,0.0,0.0,33.5,19.8,19.4,8.63,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,13.7
2021-03-03,0.0,0.0,33.4,19.7,18.4,8.58,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,13.7
2021-03-04,0.0,0.0,33.8,19.3,17.2,8.31,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,14.499999999999996
2021-03-05,0.0,0.0,34.0,18.7,14.6,7.86,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,15.3
2021-03-06,0.0,0.0,34.7,18.6,13.6,7.71,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,16.1
2021-03-07,0.0,0.0,35.2,19.0,13.8,7.93,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,16.200000000000003
2021-03-08,0.0,0.0,36.7,19.5,11.5,7.63,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,17.200000000000003
2021-03-09,0.0,0.0,36.8,18.6,11.5,7.48,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,18.199999999999996
2021-03-10,0.0,0.0,37.7,18.5,11.9,7.21,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,19.200000000000003
2021-03-11,0.0,0.0,37.7,17.8,12.5,7.09,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,19.900000000000002
2021-03-12,0.0,0.0,38.3,22.0,13.2,6.97,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,16.299999999999997
2021-03-13,0.0,0.0,37.0,22.6,14.8,7.76,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,14.399999999999999
2021-03-14,0.0,0.0,37.5,22.7,11.6,7.7,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,14.8
2021-03-15,0.0,0.0,37.3,22.0,11.3,7.2,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,15.299999999999997
2021-03-16,0.0,0.0,37.0,20.0,10.5,6.8,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,17.0
2021-03-17,0.0,0.0,36.9,22.6,11.6,7.0,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,14.299999999999997
2021-03-18,0.0,0.0,36.2,19.8,10.9,6.42,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,16.400000000000002
2021-03-19,0.0,0.0,36.9,22.5,10.2,5.9,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,14.399999999999999
2021-03-20,0.0,0.0,38.0,23.6,13.2,6.91,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,14.399999999999999
2021-03-21,0.0,0.0,39.0,23.7,15.2,7.23,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,15.3
2021-03-22,0.0,0.0,37.8,21.6,10.8,6.87,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,16.199999999999996
2021-03-23,0.0,0.0,36.8,23.6,16.0,6.43,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,13.199999999999996
2021-03-24,0.0,0.0,36.7,22.9,11.8,7.14,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,13.800000000000004
2021-03-25,0.0,0.0,35.4,20.9,10.8,6.92,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,14.5
2021-03-26,0.0,0.0,33.2,20.7,17.8,8.66,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,12.500000000000004
2021-03-27,0.0,0.0,31.7,19.1,19.0,8.58,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,12.599999999999998
2021-03-28,0.0,0.0,31.5,19.8,20.3,8.61,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,11.7
2021-03-29,0.0,0.0,31.8,19.8,17.7,8.29,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,12.0
2021-03-30,0.0,0.0,31.6,19.3,20.4,8.39,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,12.3
2021-03-31,0.0,0.0,32.3,18.2,17.0,8.04,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,14.099999999999998
2021-04-01,0.0,0.0,33.3,18.2,14.5,8.0,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,15.099999999999998
2021-04-02,0.0,0.0,34.0,18.8,17.4,8.62,0.12,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,15.2
2021-04-03,0.0,0.0,33.5,19.6,16.6,8.32,0.12,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.12,0.09,13.899999999999999
2021-04-04,0.0,0.0,35.2,19.9,13.7,7.64,0.12,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.12,0.09,15.300000000000004
2021-04-05,0.0,0.0,36.4,20.9,11.5,7.32,0.12,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.12,0.12,15.5
2021-04-06,0.0,0.0,38.5,20.4,11.5,7.55,0.12,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.12,0.12,18.1
2021-04-07,0.0,0.0,39.0,21.5,11.6,7.07,0.12,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.12,0.12,17.5
2021-04-08,0.0,0.0,40.0,23.3,13.5,7.92,0.12,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.12,0.12,16.7
2021-04-09,0.0,0.0,38.8,21.2,11.5,7.43,0.12,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.12,0.12,17.599999999999998
2021-04-10,0.0,0.0,38.3,20.3,11.4,7.35,0.12,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.12,0.12,17.999999999999996
2021-04-11,0.0,0.0,38.3,20.9,13.0,7.3,0.12,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.12,0.12,17.4
2021-04-12,0.0,0.0,38.5,22.5,14.1,8.2,0.12,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.12,0.12,16.0
2021-04-13,0.0,0.0,38.0,21.9,11.9,8.16,0.12,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.12,0.12,16.1
2021-04-14,0.0,0.0,38.2,21.1,11.7,7.62,0.12,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.12,0.12,17.1
2021-04-15,0.0,0.0,38.6,23.1,13.0,7.75,0.12,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.12,0.12,15.5
2021-04-16,0.0,0.0,38.7,22.2,17.4,8.68,0.12,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.12,0.12,16.500000000000004
2021-04-17,0.0,0.0,38.5,19.5,10.5,7.51,0.12,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.12,0.12,19.0
2021-04-18,0.0,0.0,38.3,24.8,17.6,6.93,0.12,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.12,0.12,13.499999999999996
2021-04-19,0.0,0.0,39.5,22.4,10.3,7.15,0.12,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.12,0.12,17.1
2021-04-20,0.0,0.0,39.7,25.0,14.0,7.28,0.12,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.12,0.12,14.700000000000003
2021-04-21,0.0,0.0,38.8,24.5,13.8,7.02,0.12,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.12,0.12,14.299999999999997
2021-04-22,0.0,0.0,39.7,24.8,14.5,7.06,0.12,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.12,0.12,14.900000000000002
2021-04-23,0.0,0.0,39.1,24.7,12.5,7.17,0.12,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.12,0.12,14.400000000000002
2021-04-24,0.0,0.0,39.3,26.0,14.9,6.98,0.12,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.12,0.12,13.299999999999997
2021-04-25,0.0,0.0,39.0,25.5,14.9,7.07,0.12,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.12,0.12,13.5
2021-04-26,0.0,0.0,39.8,25.3,14.0,7.41,0.12,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.12,0.12,14.499999999999996
2021-04-27,0.0,0.0,39.6,22.8,19.5,7.61,0.12,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.12,0.12,16.8
2021-04-28,0.0,0.0,38.8,23.2,11.3,7.31,0.12,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.12,0.12,15.599999999999998
2021-04-29,0.0,0.0,38.7,19.8,12.2,7.61,0.12,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.12,0.12,18.900000000000002
2021-04-30,0.0,0.0,38.5,22.5,10.9,7.54,0.12,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.12,0.12,16.0
2021-05-01,0.0,0.0,39.1,21.5,13.2,7.73,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.12,0.12,17.6
2021-05-02,0.0,0.0,39.7,21.0,14.1,7.93,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.12,18.700000000000003
2021-05-03,0.0,0.0,38.7,22.5,13.7,7.37,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.12,16.200000000000003
2021-05-04,0.0,0.0,38.2,22.8,17.8,6.78,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,15.400000000000002
2021-05-05,0.0,0.0,37.9,25.1,18.2,6.66,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,12.799999999999997
2021-05-06,0.0,0.0,38.6,23.2,14.0,7.23,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,15.400000000000002
2021-05-07,0.0,0.0,36.8,23.8,17.4,7.26,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,12.999999999999996
2021-05-08,0.0,0.0,37.7,26.6,18.9,6.48,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,11.100000000000001
2021-05-09,0.0,0.0,36.7,25.4,18.1,6.45,0.12,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,11.300000000000004
2021-05-10,0.2,2.0,37.3,24.8,16.3,5.76,0.16,Kano,Kano,12.0022,8.592,0,0,0.20000000000001422,0.2,0.20000000000001422,0.12,0.09,12.499999999999996
2021-05-11,0.0,0.0,39.3,24.6,13.2,6.93,0.12,Kano,Kano,12.0022,8.592,0,0,0.20000000000001422,0.2,0.20000000000001422,0.16,0.09,14.699999999999996
2021-05-12,0.0,0.0,38.8,24.2,13.0,6.78,0.12,Kano,Kano,12.0022,8.592,0,0,0.20000000000001422,0.2,0.20000000000001422,0.12,0.12,14.599999999999998
2021-05-13,0.0,0.0,37.6,25.6,16.8,7.09,0.12,Kano,Kano,12.0022,8.592,0,0,0.0,0.2,0.20000000000001422,0.12,0.16,12.0
2021-05-14,0.0,0.0,37.7,24.8,14.4,6.47,0.12,Kano,Kano,12.0022,8.592,0,0,0.0,0.2,0.20000000000001422,0.12,0.12,12.900000000000002
2021-05-15,0.0,0.0,37.8,25.2,12.5,6.33,0.12,Kano,Kano,12.0022,8.592,0,0,0.0,0.2,0.20000000000001422,0.12,0.12,12.599999999999998
2021-05-16,0.0,0.0,38.8,25.6,19.1,7.17,0.12,Kano,Kano,12.0022,8.592,0,0,0.0,0.2,0.20000000000001422,0.12,0.12,13.199999999999996
2021-05-17,0.0,0.0,39.0,24.8,15.9,7.26,0.12,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.20000000000001422,0.12,0.12,14.2
2021-05-18,0.0,0.0,39.5,25.6,13.5,7.33,0.12,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.20000000000001422,0.12,0.12,13.899999999999999
2021-05-19,0.0,0.0,39.2,25.6,17.5,7.51,0.12,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.20000000000001422,0.12,0.12,13.600000000000001
2021-05-20,0.0,0.0,39.2,24.5,16.1,7.62,0.12,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.20000000000001422,0.12,0.12,14.700000000000003
2021-05-21,0.0,0.0,39.0,25.1,12.2,6.51,0.12,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.20000000000001422,0.12,0.12,13.899999999999999
2021-05-22,0.0,0.0,38.3,25.3,18.1,6.49,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.20000000000001422,0.12,0.12,12.999999999999996
2021-05-23,0.0,0.0,38.7,25.8,15.6,7.02,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.20000000000001422,0.09,0.12,12.900000000000002
2021-05-24,0.0,0.0,39.8,25.6,16.2,7.78,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.12,14.199999999999996
2021-05-25,0.0,0.0,39.2,22.3,12.6,7.09,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,16.900000000000002
2021-05-26,0.0,0.0,38.8,24.4,13.9,6.89,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,14.399999999999999
2021-05-27,0.0,0.0,37.9,25.0,13.7,6.54,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,12.899999999999999
2021-05-28,0.0,0.0,38.0,24.0,13.6,6.92,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.0,0.09,0.09,14.0
2021-05-29,0.1,1.0,38.3,25.3,24.7,6.25,0.16,Kano,Kano,12.0022,8.592,0,0,0.10000000000001422,0.1,0.10000000000001422,0.09,0.09,12.999999999999996
2021-05-30,0.0,0.0,39.9,23.8,15.3,7.35,0.16,Kano,Kano,12.0022,8.592,0,0,0.10000000000001422,0.1,0.10000000000001422,0.16,0.09,16.099999999999998
2021-05-31,0.0,0.0,40.0,22.4,13.9,7.44,0.16,Kano,Kano,12.0022,8.592,0,0,0.10000000000001422,0.1,0.10000000000001422,0.16,0.09,17.6
2021-06-01,0.0,0.0,36.7,25.8,20.6,6.74,0.12,Kano,Kano,12.0022,8.592,0,0,0.0,0.1,0.10000000000001422,0.16,0.16,10.900000000000002
2021-06-02,0.0,0.0,38.5,25.9,16.9,6.5,0.12,Kano,Kano,12.0022,8.592,0,0,0.0,0.1,0.10000000000001422,0.12,0.16,12.600000000000001
2021-06-03,0.0,0.0,38.8,25.1,21.2,6.55,0.12,Kano,Kano,12.0022,8.592,0,0,0.0,0.1,0.10000000000001422,0.12,0.16,13.699999999999996
2021-06-04,0.0,0.0,37.8,25.8,22.4,7.02,0.12,Kano,Kano,12.0022,8.592,0,0,0.0,0.1,0.10000000000001422,0.12,0.12,11.999999999999996
2021-06-05,0.0,0.0,36.8,25.5,17.3,5.48,0.12,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.10000000000001422,0.12,0.12,11.299999999999997
2021-06-06,0.2,1.0,34.7,25.6,14.8,4.85,0.12,Kano,Kano,12.0022,8.592,0,0,0.20000000000001422,0.2,0.30000000000001426,0.12,0.12,9.100000000000001
2021-06-07,0.0,0.0,36.8,24.8,11.7,6.07,0.12,Kano,Kano,12.0022,8.592,0,0,0.20000000000001422,0.2,0.30000000000001426,0.12,0.12,11.999999999999996
2021-06-08,0.0,0.0,36.6,25.6,13.2,5.51,0.12,Kano,Kano,12.0022,8.592,0,0,0.20000000000001422,0.2,0.30000000000001426,0.12,0.12,11.0
2021-06-09,0.0,0.0,37.7,26.4,14.6,6.44,0.12,Kano,Kano,12.0022,8.592,0,0,0.0,0.2,0.30000000000001426,0.12,0.12,11.300000000000004
2021-06-10,0.0,0.0,37.3,25.0,16.4,6.16,0.12,Kano,Kano,12.0022,8.592,0,0,0.0,0.2,0.30000000000001426,0.12,0.12,12.299999999999997
2021-06-11,0.0,0.0,37.8,26.2,16.9,6.5,0.09,Kano,Kano,12.0022,8.592,0,0,0.0,0.2,0.30000000000001426,0.12,0.12,11.599999999999998
2021-06-12,0.0,0.0,36.0,25.9,13.5,6.01,0.16,Kano,Kano,12.0022,8.592,0,0,0.0,0.2,0.20000000000001422,0.09,0.12,10.100000000000001
2021-06-13,0.0,0.0,37.7,25.5,13.6,6.09,0.12,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.20000000000001422,0.16,0.12,12.200000000000003
2021-06-14,0.0,0.0,38.7,24.8,12.2,6.4,0.12,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.20000000000001422,0.12,0.09,13.900000000000002
2021-06-15,0.0,0.0,38.2,26.2,27.1,7.09,0.12,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.20000000000001422,0.12,0.16,12.000000000000004
2021-06-16,0.0,0.0,35.7,26.0,16.1,5.41,0.12,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.20000000000001422,0.12,0.12,9.700000000000003
2021-06-17,0.0,0.0,33.3,25.0,14.2,4.85,0.31,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.20000000000001422,0.12,0.12,8.299999999999997
2021-06-18,0.0,0.0,36.3,25.6,14.9,5.67,0.28,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.20000000000001422,0.31,0.12,10.699999999999996
2021-06-19,0.0,0.0,37.0,24.8,16.5,6.14,0.31,Kano,Kano,12.0022,8.592,0,0,0.0,0.0,0.20000000000001422,0.28,0.12,12.2
2021-06-20,1.9,4.0,34.3,23.6,13.8,5.47,0.94,Kano,Kano,12.0022,8.592,0,0,1.9000000000000141,1.9,1.9000000000000141,0.31,0.31,10.699999999999996
2021-06-21,4.9,4.0,33.8,24.8,16.1,5.38,0.85,Kano,Kano,12.0022,8.592,0,0,6.800000000000015,6.800000000000001,6.800000000000015,0.94,0.28,8.999999999999996
2021-06-22,5.1,7.0,29.3,22.0,16.0,3.05,3.94,Kano,Kano,12.0022,8.592,0,0,11.900000000000015,11.9,11.900000000000015,0.85,0.31,7.300000000000001
2021-06-23,0.0,0.0,33.2,21.2,9.7,5.22,1.9,Kano,Kano,12.0022,8.592,0,0,10.000000000000014,11.9,11.900000000000015,3.94,0.94,12.000000000000004
2021-06-24,1.1,2.0,32.8,22.5,12.7,4.65,0.94,Kano,Kano,12.0022,8.592,0,0,6.2000000000000135,13.0,13.000000000000014,1.9,0.85,10.299999999999997
2021-06-25,0.0,0.0,35.2,23.0,8.3,4.96,0.59,Kano,Kano,12.0022,8.592,0,0,1.1000000000000143,13.0,13.000000000000014,0.94,3.94,12.200000000000003
2021-06-26,0.0,0.0,35.7,22.6,13.6,5.62,0.37,Kano,Kano,12.0022,8.592,0,0,1.1000000000000143,13.0,13.000000000000014,0.59,1.9,13.100000000000001
2021-06-27,0.0,0.0,33.7,23.4,19.2,6.26,0.28,Kano,Kano,12.0022,8.592,0,0,0.0,11.1,13.000000000000014,0.37,0.94,10.300000000000004
2021-06-28,0.0,0.0,33.5,23.3,15.5,5.45,0.22,Kano,Kano,12.0022,8.592,0,0,0.0,6.199999999999999,13.000000000000014,0.28,0.59,10.2
2021-06-29,0.0,0.0,35.0,24.9,19.9,5.98,0.19,Kano,Kano,12.0022,8.592,0,0,0.0,1.1,13.000000000000014,0.22,0.37,10.100000000000001
2021-06-30,1.0,3.0,34.4,24.9,16.5,5.94,0.16,Kano,Kano,12.0022,8.592,0,0,1.0000000000000142,2.1,14.000000000000014,0.19,0.28,9.5
2021-07-01,0.4,1.0,33.2,23.5,16.3,4.26,0.14,Kano,Kano,12.0022,8.592,0,0,1.4000000000000141,1.4,14.400000000000015,0.16,0.22,9.700000000000003
2021-07-02,3.1,3.0,33.7,23.2,13.2,4.74,0.14,Kano,Kano,12.0022,8.592,0,0,4.500000000000014,4.5,17.500000000000014,0.14,0.19,10.500000000000004
2021-07-03,14.3,2.0,33.8,22.4,16.9,5.44,0.12,Kano,Kano,12.0022,8.592,0,0,17.800000000000015,18.8,31.800000000000015,0.14,0.16,11.399999999999999
2021-07-04,6.6,5.0,32.3,24.2,16.3,5.22,0.12,Kano,Kano,12.0022,8.592,0,0,24.000000000000014,25.4,36.500000000000014,0.12,0.14,8.099999999999998
2021-07-05,0.0,0.0,33.5,22.8,16.4,5.57,0.11,Kano,Kano,12.0022,8.592,0,0,20.900000000000013,25.4,31.600000000000016,0.12,0.14,10.7
2021-07-06,0.0,0.0,33.1,24.5,20.1,6.62,0.11,Kano,Kano,12.0022,8.592,0,0,6.600000000000014,25.4,26.500000000000014,0.11,0.12,8.600000000000001
2021-07-07,0.0,0.0,33.3,23.1,19.3,6.46,0.11,Kano,Kano,12.0022,8.592,0,0,0.0,24.4,26.500000000000014,0.11,0.12,10.199999999999996
2021-07-08,7.4,3.0,33.8,23.8,19.9,6.04,1.95,Kano,Kano,12.0022,8.592,0,0,7.400000000000015,31.400000000000002,32.80000000000001,0.11,0.11,9.999999999999996
2021-07-09,14.3,14.0,30.8,21.8,12.0,4.51,5.24,Kano,Kano,12.0022,8.592,0,0,21.700000000000017,42.6,47.100000000000016,1.95,0.11,9.0
2021-07-10,7.3,10.0,30.7,22.0,13.0,4.18,5.65,Kano,Kano,12.0022,8.592,0,0,29.000000000000014,35.6,54.40000000000001,5.24,0.11,8.7
2021-07-11,0.1,1.0,31.9,22.4,11.8,4.98,2.4,Kano,Kano,12.0022,8.592,0,0,21.700000000000017,29.099999999999998,54.500000000000014,5.65,1.95,9.5
2021-07-12,0.0,0.0,31.8,23.5,16.6,4.74,1.09,Kano,Kano,12.0022,8.592,0,0,7.400000000000014,29.1,54.500000000000014,2.4,5.24,8.3
